Actual,Predicted
270070656.5,270070656.49999994
126446636.0,126446636.00000022
137419811.0,137419811.0000002
127092302.5,127092302.50000022
291436413.5,291436413.4999999
66783906.5,66783906.50000033
58819742.5,58819742.50000033
298224867.5,298224867.4999999
85980898.5,85980898.5000003
449436406.0,449436405.99999964
443246570.0,443246569.99999964
450793383.5,450793383.49999964
183840033.5,183840033.50000012
314807981.5,314807981.4999999
180609289.5,180609289.50000012
355801901.5,355801901.49999976
367147982.0,367147981.99999976
95426526.5,95426526.50000027
169836190.5,169836190.50000012
394273435.0,394273434.99999976
445958818.0,445958817.99999964
155237768.0,155237768.00000018
409373595.0,409373594.9999997
123745072.0,123745072.00000022
185082746.0,185082746.00000012
215625793.5,215625793.50000006
154130056.0,154130056.00000018
286927090.0,286927089.9999999
81347663.0,81347663.0000003
102077812.0,102077812.00000027
214642579.0,214642579.00000006
142534230.5,142534230.50000018
209146297.5,209146297.50000006
354970948.5,354970948.4999998
156345851.5,156345851.5000002
91664897.0,91664897.00000027
387804981.5,387804981.49999976
165742059.5,165742059.50000018
360618188.5,360618188.49999976
248143301.0,248143301.0
104367614.5,104367614.50000027
129835734.0,129835734.0000002
63942054.0,63942054.00000033
409656572.0,409656571.9999997
416543618.0,416543617.9999997
255790272.5,255790272.49999997
49038447.5,49038447.50000036
305360922.5,305360922.4999999
434792874.0,434792873.99999964
187555939.5,187555939.50000012
119961807.0,119961807.00000024
100938891.0,100938891.00000027
221403009.0,221403009.00000006
74810642.5,74810642.5000003
367384376.0,367384375.99999976
307258833.5,307258833.4999999
119431476.0,119431476.00000024
267543197.0,267543196.99999997
395134796.0,395134795.99999976
187590690.0,187590690.00000012
92169301.0,92169301.00000027
393830409.0,393830408.99999976
78604317.0,78604317.0000003
441082228.0,441082227.99999964
217852900.0,217852900.00000006
209481927.5,209481927.50000006
189359879.0,189359879.00000012
328074186.5,328074186.4999999
271427645.0,271427644.99999994
160751520.0,160751520.00000012
380626070.5,380626070.49999976
55543902.0,55543902.00000036
237260527.0,237260527.00000003
195302301.0,195302301.00000006
381010951.5,381010951.49999976
274318459.5,274318459.49999994
111624994.0,111624994.00000027
110511209.0,110511209.00000024
334655027.0,334655026.9999998
306004347.5,306004347.4999999
202129192.5,202129192.5000001
393469577.0,393469576.99999976
40071661.0,40071661.00000039
214466246.0,214466246.00000006
237887015.5,237887015.5
164762184.5,164762184.50000018
265328258.5,265328258.49999997
387628613.0,387628612.99999976
318499925.5,318499925.4999999
74433986.5,74433986.5000003
172636335.5,172636335.50000015
121490087.5,121490087.50000024
362189927.5,362189927.49999976
81024867.5,81024867.5000003
357453207.0,357453206.9999998
265761784.0,265761783.99999997
229322325.5,229322325.50000003
64472128.5,64472128.50000036
197020826.0,197020826.00000012
405193383.0,405193382.9999997
334174094.5,334174094.4999998
430255278.0,430255277.99999964
327476523.5,327476523.4999999
154013181.5,154013181.50000018
327284913.0,327284912.9999999
123618763.5,123618763.50000021
296478505.5,296478505.49999994
448191951.5,448191951.49999964
198372639.5,198372639.5000001
426307131.0,426307130.99999964
323495009.0,323495008.9999999
321737690.5,321737690.4999999
294328416.0,294328415.99999994
149541271.0,149541271.00000018
332573212.5,332573212.4999999
292525920.5,292525920.49999994
85325532.5,85325532.5000003
217184716.5,217184716.50000006
433856609.0,433856608.99999964
139066104.5,139066104.50000018
301117139.0,301117138.9999999
216422410.5,216422410.50000006
169893417.5,169893417.50000012
110939954.5,110939954.50000024
409712505.5,409712505.4999997
123284825.0,123284825.00000024
235534093.0,235534093.00000003
357983206.0,357983205.9999998
119995738.0,119995738.00000024
266182980.5,266182980.49999994
335273931.5,335273931.4999998
182186914.5,182186914.50000012
98991064.0,98991064.0000003
316737305.0,316737304.9999999
382898312.5,382898312.49999976
381830150.5,381830150.49999976
100037562.5,100037562.50000027
346351110.0,346351109.9999998
135863871.5,135863871.5000002
204828146.0,204828146.00000006
365075573.0,365075572.99999976
279324455.5,279324455.49999994
161656706.5,161656706.50000018
255413279.5,255413279.5
317075383.5,317075383.4999999
59645466.0,59645466.00000036
432279338.5,432279338.49999964
432496879.5,432496879.49999964
124728254.5,124728254.50000021
268722508.5,268722508.5
431251793.0,431251792.99999964
306685572.0,306685571.9999999
277122070.0,277122069.99999994
231107269.5,231107269.50000003
371465646.5,371465646.49999976
108054075.0,108054075.00000027
149494962.0,149494962.00000018
56681180.0,56681180.00000036
242539890.5,242539890.5
355283122.0,355283121.9999998
461089712.0,461089711.9999996
293827648.5,293827648.49999994
200456061.0,200456061.0000001
352705942.5,352705942.4999998
305574274.0,305574273.9999999
120371866.5,120371866.50000024
207463037.0,207463037.0000001
422742336.0,422742335.9999997
54851386.0,54851386.00000036
378176084.0,378176083.99999976
394740509.0,394740508.9999997
403952983.5,403952983.49999976
434950881.0,434950880.99999964
109695523.5,109695523.50000024
375687280.0,375687279.99999976
102881666.5,102881666.50000024
243226380.0,243226380.0
446141095.0,446141094.99999964
67548503.5,67548503.50000033
292086678.5,292086678.49999994
255085202.5,255085202.49999997
236717956.0,236717956.00000006
305942132.5,305942132.4999999
43538609.0,43538609.00000036
79646336.5,79646336.5000003
224212602.5,224212602.50000003
126380566.0,126380566.00000027
243908929.0,243908929.0
257722853.5,257722853.5
276357443.5,276357443.49999994
176725102.0,176725102.00000018
460160851.0,460160850.99999964
85013722.0,85013722.00000033
181157079.5,181157079.50000012
292992578.0,292992577.9999999
367587498.0,367587497.99999976
132767794.0,132767794.00000022
165634933.0,165634933.00000012
222458553.0,222458553.00000006
80525123.0,80525123.00000027
304468273.5,304468273.4999999
364386972.5,364386972.49999976
358277539.5,358277539.49999976
40811063.5,40811063.50000042
301775578.5,301775578.4999999
343953436.5,343953436.4999998
450967427.0,450967426.99999964
391406892.0,391406891.99999976
186854807.5,186854807.50000012
352600041.0,352600040.99999976
448401455.0,448401454.99999964
34985715.0,34985715.00000039
329054562.0,329054561.9999998
97617693.5,97617693.50000027
267884629.5,267884629.49999997
60807229.5,60807229.50000036
346587662.0,346587661.9999998
290694988.5,290694988.49999994
130319040.5,130319040.50000021
291126138.5,291126138.49999994
207554292.0,207554292.00000006
110772088.5,110772088.50000024
157557451.5,157557451.50000018
168471181.5,168471181.50000012
407693189.5,407693189.4999997
249302421.0,249302421.0
110734505.5,110734505.50000024
209328550.0,209328550.00000006
172970265.5,172970265.50000015
151935281.5,151935281.50000018
260917773.5,260917773.49999997
359804533.0,359804532.99999976
361891846.0,361891845.99999976
405914203.5,405914203.49999976
375321071.0,375321070.99999976
54975697.5,54975697.50000036
375284336.0,375284335.99999976
152574274.0,152574274.00000018
400631361.0,400631360.9999997
245891138.0,245891138.0
89733160.5,89733160.5000003
95886556.5,95886556.50000027
251021084.5,251021084.5
335623743.5,335623743.4999999
341012986.0,341012985.9999998
272330889.5,272330889.49999994
371219220.0,371219219.99999976
409027550.0,409027549.9999997
264729565.0,264729564.99999997
50192250.5,50192250.50000036
238286183.0,238286183.0
142483700.5,142483700.5000002
148389481.5,148389481.50000018
47023604.0,47023604.00000039
428242486.0,428242485.99999964
450189019.0,450189018.99999964
270185768.5,270185768.49999994
277902512.5,277902512.49999994
50539892.5,50539892.50000036
301550075.5,301550075.4999999
425640803.5,425640803.49999964
456010190.5,456010190.49999964
355654461.0,355654460.9999998
156365998.0,156365998.00000018
357700187.5,357700187.4999998
372153645.0,372153644.99999976
131312556.0,131312556.00000021
349262662.5,349262662.4999998
77603327.5,77603327.50000033
291606770.5,291606770.49999994
130016404.5,130016404.50000022
120135407.0,120135407.00000024
297158277.5,297158277.4999999
412835267.0,412835266.99999964
117572259.5,117572259.50000021
455450404.5,455450404.49999964
274082543.0,274082542.99999994
347718668.5,347718668.4999998
204796256.0,204796256.00000006
195916714.0,195916714.00000012
327876933.0,327876932.9999999
150259732.5,150259732.50000018
254942747.0,254942746.99999997
440223593.5,440223593.49999964
439955469.0,439955468.99999964
243308958.5,243308958.5
117868250.0,117868250.00000027
120619835.5,120619835.50000022
249603966.0,249603965.99999997
191188143.0,191188143.0000001
424747460.0,424747459.9999997
156285110.5,156285110.50000015
168030787.5,168030787.50000012
79546047.0,79546047.0000003
74678488.5,74678488.5000003
285031453.0,285031452.99999994
128055733.5,128055733.50000021
428582575.5,428582575.49999964
184454879.5,184454879.50000012
75333969.0,75333969.00000033
452913205.5,452913205.49999964
201235708.5,201235708.5000001
296004199.5,296004199.4999999
264630811.5,264630811.49999997
283768689.0,283768688.99999994
301081090.5,301081090.4999999
200786897.5,200786897.50000006
334512175.0,334512174.9999998
202473571.0,202473571.0000001
162092344.5,162092344.50000018
461597597.0,461597596.99999964
452546825.0,452546824.99999964
424507330.5,424507330.49999964
329760681.0,329760680.9999998
122561731.0,122561731.00000022
118134655.5,118134655.50000024
95552240.5,95552240.50000027
373060482.5,373060482.49999976
123669340.5,123669340.50000024
341839614.0,341839613.9999998
147615170.0,147615170.00000018
368760943.5,368760943.49999976
99151300.5,99151300.50000027
379597402.0,379597401.99999976
61794411.5,61794411.50000036
260489904.0,260489903.99999997
78487743.5,78487743.5000003
147039155.5,147039155.50000018
191794866.5,191794866.50000012
392605364.5,392605364.49999976
389522884.0,389522883.99999976
385191687.0,385191686.99999976
367569348.5,367569348.49999976
351890099.5,351890099.4999998
392073536.5,392073536.49999976
255176809.0,255176808.99999997
171728574.0,171728574.00000012
240215220.0,240215220.0
107509353.5,107509353.50000024
335500004.0,335500003.9999999
362108552.5,362108552.49999976
439571442.5,439571442.49999964
209021324.5,209021324.5000001
429722496.5,429722496.49999964
173394981.5,173394981.50000012
143439743.5,143439743.5000002
259288090.5,259288090.49999997
412142930.5,412142930.49999964
272455699.5,272455699.49999994
94494254.5,94494254.50000027
194290087.0,194290087.00000015
279793524.0,279793523.99999994
447772322.5,447772322.49999964
327163450.5,327163450.4999999
236247665.5,236247665.50000003
219877368.5,219877368.50000006
402664100.5,402664100.49999976
349451927.5,349451927.4999998
413753868.0,413753867.9999997
102991392.5,102991392.5000003
160160568.0,160160568.00000018
53331629.5,53331629.50000036
405617660.5,405617660.49999976
313015520.0,313015519.9999999
290861709.0,290861708.99999994
191507640.5,191507640.50000012
174962216.0,174962216.00000012
324261268.0,324261267.9999999
286867180.5,286867180.49999994
197973621.0,197973621.0000001
425921190.0,425921189.99999964
297585309.0,297585308.9999999
279450236.0,279450235.99999994
65627964.5,65627964.50000033
304009750.0,304009749.9999999
265769202.5,265769202.49999994
158010658.0,158010658.00000015
180377274.0,180377274.00000012
282359408.0,282359407.99999994
199839680.0,199839680.0000001
153465016.0,153465016.00000018
383140016.5,383140016.49999976
142211868.5,142211868.50000018
102593475.5,102593475.50000027
428762436.0,428762435.99999964
230085515.0,230085515.00000003
359352970.5,359352970.49999976
259651534.0,259651533.99999997
329259739.0,329259738.9999999
235797764.0,235797764.00000003
217684924.5,217684924.50000006
410645576.5,410645576.4999997
341052113.0,341052112.9999998
257798656.0,257798655.99999997
308835586.5,308835586.4999999
107910198.5,107910198.50000027
231367256.5,231367256.50000003
418154151.0,418154150.99999976
296720110.0,296720109.99999994
60529887.5,60529887.50000033
446301114.5,446301114.49999964
208569198.5,208569198.50000006
54897175.0,54897175.00000036
391154625.0,391154624.99999976
233149885.0,233149885.0
221181993.5,221181993.50000006
52177474.5,52177474.50000036
106906086.0,106906086.00000027
458672754.0,458672753.99999964
289775170.0,289775169.99999994
454786350.0,454786349.99999964
433353214.0,433353213.99999964
387583259.5,387583259.49999976
262047271.5,262047271.5
65572490.5,65572490.50000033
328454327.5,328454327.4999999
348673159.0,348673158.9999998
391689782.5,391689782.49999976
412083615.0,412083614.9999997
422612177.0,422612176.99999964
177127396.0,177127396.00000018
195125836.0,195125836.0000001
211507116.5,211507116.50000006
385062211.5,385062211.49999976
166873888.5,166873888.50000015
452628347.5,452628347.49999964
334772711.5,334772711.4999998
141947876.0,141947876.00000018
413616180.0,413616179.99999976
298983711.5,298983711.4999999
161321071.0,161321071.00000018
272204914.0,272204913.99999994
44051360.0,44051360.00000039
137592168.5,137592168.50000018
360725891.5,360725891.49999976
233699461.0,233699461.00000003
76618084.0,76618084.00000033
154488849.0,154488849.00000018
129616994.5,129616994.50000021
330861814.5,330861814.4999998
347686423.0,347686422.9999998
337223612.5,337223612.4999999
425865391.0,425865390.9999997
144424647.0,144424647.00000018
198583306.0,198583306.0000001
73311068.5,73311068.50000033
354998172.0,354998171.9999998
347155000.0,347154999.9999998
170619727.5,170619727.50000012
180384940.0,180384940.00000012
433577473.0,433577472.99999964
129777057.5,129777057.50000021
111465202.5,111465202.50000024
135651308.0,135651308.00000024
377943084.0,377943083.99999976
233403160.0,233403160.00000003
81908256.0,81908256.0000003
399906553.0,399906552.99999976
383587300.0,383587299.99999976
305818658.0,305818657.9999999
280675269.0,280675268.99999994
150243077.5,150243077.50000015
133161099.0,133161099.0000002
57013224.0,57013224.00000036
426875278.5,426875278.49999964
219108335.5,219108335.5000001
358840478.5,358840478.49999976
135875253.5,135875253.50000018
217646259.0,217646259.00000006
359661007.5,359661007.49999976
384305311.5,384305311.49999976
66381281.5,66381281.50000033
322922990.5,322922990.4999999
33538620.5,33538620.500000387
403130282.0,403130281.99999976
402045878.5,402045878.4999997
388401519.0,388401518.99999976
464797618.0,464797617.99999964
377229102.5,377229102.49999976
422999804.0,422999803.99999964
415073939.5,415073939.4999997
63459767.0,63459767.00000033
256914540.5,256914540.49999997
455425833.0,455425832.99999964
33658101.5,33658101.50000042
345921119.0,345921118.99999976
60513762.0,60513762.00000033
265929916.5,265929916.49999997
402858491.0,402858490.9999997
266470037.0,266470036.99999997
153304993.5,153304993.50000018
103923441.0,103923441.00000027
341856931.5,341856931.4999998
201988550.0,201988550.0000001
43893835.5,43893835.50000036
328900546.0,328900545.9999999
259040245.5,259040245.5
408126767.5,408126767.49999976
409315454.5,409315454.49999976
364654991.0,364654990.99999976
371401673.5,371401673.49999976
80861309.5,80861309.50000033
266398224.5,266398224.49999997
249951484.0,249951484.00000006
323503325.5,323503325.4999999
96144099.5,96144099.5000003
322708371.5,322708371.4999999
54131825.5,54131825.50000036
330441174.5,330441174.4999998
221804748.5,221804748.50000003
72709692.0,72709692.00000033
55250184.5,55250184.50000036
225872925.0,225872925.00000006
254337064.5,254337064.5
445224971.0,445224970.99999964
254983357.0,254983357.0
273375471.5,273375471.49999994
336600327.0,336600326.9999998
446624409.0,446624408.99999964
396085780.5,396085780.4999997
108968811.5,108968811.50000027
349627950.0,349627949.9999998
103616281.0,103616281.0000003
68467382.5,68467382.50000036
285374319.0,285374318.99999994
123242938.0,123242938.00000024
70904674.5,70904674.50000033
282802820.5,282802820.49999994
93027874.0,93027874.0000003
180862276.5,180862276.50000012
108169723.5,108169723.50000024
181850722.5,181850722.50000012
291937962.0,291937961.9999999
315102263.0,315102262.9999999
77415908.0,77415908.00000036
113980820.0,113980820.00000024
315635697.5,315635697.4999999
389998609.0,389998608.99999976
255755759.0,255755759.0
259476845.5,259476845.49999997
201835514.5,201835514.50000006
64167912.5,64167912.50000033
364105054.5,364105054.49999976
230390239.0,230390239.00000003
357596736.0,357596735.99999976
202562666.0,202562666.00000006
334597605.5,334597605.4999999
383796417.0,383796416.99999976
275073759.5,275073759.49999994
66128910.0,66128910.00000042
208222125.0,208222125.00000006
205673233.5,205673233.50000012
249415203.0,249415203.0
264878935.0,264878934.99999997
45487167.5,45487167.50000036
143340551.0,143340551.00000018
56035460.0,56035460.00000036
156250227.5,156250227.50000018
194483286.0,194483286.00000012
325820769.0,325820768.9999999
342104885.5,342104885.4999998
115660842.5,115660842.50000024
189408709.5,189408709.50000012
85298584.0,85298584.00000027
382477451.0,382477450.99999976
242898639.5,242898639.50000003
150435273.5,150435273.50000018
34165139.5,34165139.50000039
328456600.5,328456600.4999999
178192044.5,178192044.50000012
93461966.5,93461966.5000003
384560155.0,384560154.99999976
162446564.0,162446564.00000015
250626600.0,250626600.0
64770066.5,64770066.50000033
436081864.0,436081863.99999964
365841977.0,365841976.9999998
453264447.0,453264446.99999964
330912170.0,330912169.9999998
224214541.0,224214541.00000003
330412863.5,330412863.4999998
341069354.0,341069353.9999998
126622302.5,126622302.50000022
394140856.5,394140856.4999997
118817553.5,118817553.50000024
278790036.5,278790036.49999994
422288755.5,422288755.4999997
54775211.0,54775211.00000036
337557628.0,337557627.9999998
257472355.0,257472354.99999997
112033213.5,112033213.50000027
434162945.0,434162944.99999964
290652576.0,290652575.99999994
353011598.0,353011597.9999998
315399534.5,315399534.4999999
282448874.5,282448874.49999994
97759374.0,97759374.00000027
291075818.5,291075818.4999999
52651469.5,52651469.50000036
301176187.0,301176186.9999999
102111941.5,102111941.50000027
429205578.5,429205578.49999964
308890023.5,308890023.4999999
100808170.5,100808170.50000027
95480077.0,95480077.0000003
108070671.0,108070671.00000027
336797759.0,336797758.9999999
76933539.5,76933539.50000033
285442893.0,285442892.99999994
280040811.5,280040811.49999994
139162968.5,139162968.5000002
280175604.0,280175603.99999994
150135025.5,150135025.50000018
218775257.0,218775257.00000006
296433868.5,296433868.4999999
420100099.5,420100099.49999964
54018842.5,54018842.50000036
264894843.0,264894842.99999997
433352362.0,433352361.99999964
56606332.5,56606332.50000033
439775682.5,439775682.49999964
315429995.0,315429994.9999999
177033513.5,177033513.50000015
184141094.5,184141094.50000012
231096120.5,231096120.50000003
138598805.5,138598805.5000002
98400090.0,98400090.00000027
350985767.0,350985766.9999998
34934296.5,34934296.50000039
110340759.5,110340759.50000024
226036946.5,226036946.50000003
386145154.5,386145154.49999976
452278547.0,452278546.99999964
426595595.0,426595594.9999997
437120574.0,437120573.99999964
272032632.0,272032631.99999994
212727742.5,212727742.50000006
364879447.5,364879447.49999976
218343647.5,218343647.50000003
336820249.0,336820248.9999998
42979868.5,42979868.50000039
65605881.0,65605881.00000036
356241185.5,356241185.49999976
386309212.5,386309212.49999976
207611264.5,207611264.50000006
215674545.5,215674545.50000006
106658202.5,106658202.50000027
203014526.0,203014526.00000006
187919621.5,187919621.50000012
382872869.5,382872869.49999976
407804768.5,407804768.4999997
206491119.0,206491119.00000006
203870249.0,203870249.00000012
215556121.0,215556121.00000006
332187750.0,332187749.9999998
138741007.0,138741007.00000024
304602057.5,304602057.4999999
59658896.5,59658896.50000036
387639620.5,387639620.49999976
320249113.5,320249113.4999999
401466922.0,401466921.99999976
85475693.5,85475693.50000033
189031237.5,189031237.50000012
247748495.5,247748495.5
215635287.0,215635287.00000003
101645771.0,101645771.00000027
68437122.0,68437122.00000033
328324826.5,328324826.4999998
185526007.5,185526007.50000012
107150872.0,107150872.00000027
246730248.5,246730248.5
93759557.0,93759557.00000027
315522680.5,315522680.4999999
93053497.5,93053497.5000003
192151573.0,192151573.00000012
166600645.0,166600645.00000012
107828017.0,107828017.00000027
289596740.0,289596739.9999999
399388302.5,399388302.49999976
393187418.0,393187417.99999976
114104228.5,114104228.50000025
127413399.5,127413399.5000002
160771146.0,160771146.00000018
95986965.0,95986965.0000003
408262161.5,408262161.4999997
83215798.0,83215798.0000003
277464508.5,277464508.49999994
276993508.5,276993508.49999994
227326097.0,227326097.00000003
401750947.0,401750946.99999976
204725705.0,204725705.0000001
331200661.5,331200661.4999998
446154028.5,446154028.49999964
96044190.5,96044190.5000003
337042525.5,337042525.4999998
178140996.0,178140996.00000012
60779167.5,60779167.50000033
161651276.5,161651276.50000015
164842167.5,164842167.50000015
245508507.0,245508507.0
387675665.5,387675665.49999976
256744595.5,256744595.49999997
426533734.5,426533734.49999964
392979714.0,392979713.99999976
312303104.0,312303103.9999999
296069088.0,296069087.9999999
52644570.5,52644570.50000036
190172320.5,190172320.50000012
55990375.5,55990375.50000036
411232317.0,411232316.9999997
133292305.0,133292305.00000021
247947621.0,247947621.0
86961513.0,86961513.00000033
279250964.0,279250963.99999994
317886988.5,317886988.4999999
317636630.0,317636629.9999999
324899724.0,324899723.9999999
130386169.5,130386169.5000002
341311120.5,341311120.4999998
196958518.5,196958518.5000001
406057666.0,406057665.9999997
60391957.5,60391957.50000036
318600255.5,318600255.4999999
151001286.5,151001286.50000018
312704796.0,312704795.9999999
236560139.5,236560139.5
357157541.0,357157540.9999998
64062081.0,64062081.00000033
429515113.5,429515113.49999964
453353881.0,453353880.99999976
337832737.5,337832737.4999999
272842064.0,272842063.99999994
437738849.5,437738849.49999964
461515601.5,461515601.49999964
139972600.0,139972600.00000018
329136269.0,329136268.9999999
123880679.5,123880679.50000022
384394672.5,384394672.49999976
218938162.5,218938162.50000006
230117050.5,230117050.50000003
398305702.0,398305701.99999976
154609173.5,154609173.50000018
276676976.5,276676976.49999994
197648572.5,197648572.5000001
370018223.0,370018222.99999976
290345391.5,290345391.49999994
310758710.5,310758710.4999999
379046250.0,379046249.99999976
432093853.5,432093853.49999964
428892229.0,428892228.99999964
176286398.5,176286398.50000012
327175745.0,327175744.9999999
447367258.5,447367258.49999964
169047763.5,169047763.50000015
402820673.0,402820672.9999997
168957649.5,168957649.50000015
201909770.5,201909770.5000001
117132123.5,117132123.50000024
259108417.5,259108417.49999997
153384948.0,153384948.00000015
210284245.5,210284245.50000006
407625360.5,407625360.4999997
159933561.0,159933561.00000018
29362940.5,29362940.500000387
71585729.5,71585729.50000033
217206957.5,217206957.50000006
433191658.0,433191657.99999964
377443153.0,377443152.99999976
185501435.5,185501435.50000012
143064533.0,143064533.00000018
290123627.5,290123627.49999994
90577179.0,90577179.0000003
120905647.0,120905647.00000027
322583234.5,322583234.4999999
426013044.0,426013043.99999964
73831603.5,73831603.50000033
60547058.0,60547058.00000033
274733317.5,274733317.49999994
370608256.0,370608255.99999976
328136183.5,328136183.4999999
178241172.5,178241172.50000012
67671024.0,67671024.00000033
323550075.0,323550074.9999999
452949368.5,452949368.49999964
281280607.0,281280606.99999994
202044819.5,202044819.50000006
364319801.0,364319800.9999998
350808935.0,350808934.9999998
315991022.0,315991021.9999999
375573911.5,375573911.49999976
246077680.0,246077680.0
71386890.0,71386890.0000003
222221387.5,222221387.50000003
140415715.0,140415715.0000002
334517780.0,334517779.9999998
122438048.0,122438048.00000021
210433872.0,210433872.00000006
159229077.5,159229077.50000018
36493150.0,36493150.00000039
102904261.0,102904261.00000027
211715602.5,211715602.50000012
103848824.0,103848824.00000027
173564317.5,173564317.50000012
458162589.0,458162588.99999964
214806754.5,214806754.50000006
364296406.5,364296406.49999976
338391071.5,338391071.4999999
292080753.0,292080752.99999994
197470751.5,197470751.50000012
228983094.0,228983094.00000003
338412706.5,338412706.4999999
210564640.5,210564640.50000006
295375587.0,295375586.9999999
236866464.0,236866464.00000003
165372352.0,165372352.00000018
316471048.0,316471047.9999999
106416119.5,106416119.50000027
441878278.0,441878277.99999964
79469150.0,79469150.00000033
324348165.5,324348165.4999999
296058919.0,296058918.9999999
119547997.0,119547997.00000024
349872713.0,349872712.9999998
168624979.0,168624979.00000012
359453910.5,359453910.49999976
374677232.0,374677231.99999976
72598362.5,72598362.50000033
454979988.0,454979987.99999964
428112125.0,428112124.99999964
122893880.0,122893880.00000022
146676869.0,146676869.00000018
353444677.5,353444677.4999999
350937049.5,350937049.4999998
296578621.0,296578620.9999999
266745489.5,266745489.49999997
257468936.0,257468935.99999997
208943246.5,208943246.50000006
427608668.5,427608668.49999964
341300523.5,341300523.4999999
404792668.5,404792668.4999997
207225370.5,207225370.50000006
391838089.0,391838088.99999976
313820202.5,313820202.4999999
232091217.0,232091217.00000003
229474579.0,229474579.00000003
407375311.0,407375310.99999976
347868967.5,347868967.4999998
328019117.0,328019116.9999999
217353542.0,217353542.00000006
143640437.5,143640437.50000018
211529329.0,211529329.0000001
118714771.5,118714771.50000025
286593974.5,286593974.49999994
155812315.0,155812315.00000018
96236559.5,96236559.50000027
366233016.5,366233016.49999976
403718069.0,403718068.9999997
174285834.5,174285834.50000012
273865025.0,273865024.99999994
233369476.0,233369476.00000003
171928713.0,171928713.00000012
106608196.0,106608196.00000027
458791020.5,458791020.49999964
161650674.5,161650674.50000018
168066584.0,168066584.00000012
335848410.0,335848409.9999998
180941630.0,180941630.00000012
274897148.0,274897147.99999994
25631056.0,25631056.000000417
179186754.0,179186754.00000012
213163618.5,213163618.5000001
266065947.0,266065946.99999997
374037756.0,374037755.99999976
440757991.0,440757990.99999964
176310811.5,176310811.50000012
181510230.0,181510230.00000012
148660050.0,148660050.00000018
313568620.0,313568619.9999999
184159674.0,184159674.00000012
229562728.0,229562728.00000006
404469966.0,404469965.9999997
304672323.5,304672323.4999999
363784658.0,363784657.99999976
457098301.0,457098300.99999964
92676994.0,92676994.0000003
244565775.0,244565775.0
159118847.0,159118847.00000018
245492780.0,245492780.0
64784681.0,64784681.00000033
108134161.5,108134161.50000027
427158031.0,427158030.9999997
381476131.0,381476130.99999976
328158927.0,328158926.9999998
438138338.0,438138337.99999964
113580356.0,113580356.00000024
248689762.0,248689762.0
235571664.0,235571664.0
221055737.5,221055737.50000006
145009634.5,145009634.50000018
352206376.0,352206375.9999998
112429576.5,112429576.50000027
252728254.5,252728254.49999997
401128595.5,401128595.49999976
418689760.0,418689759.99999964
126198830.5,126198830.50000024
115568638.5,115568638.50000024
176874695.0,176874695.00000012
41416490.5,41416490.50000039
59136782.5,59136782.50000033
232234646.5,232234646.50000003
416638331.5,416638331.49999964
319246584.0,319246583.9999999
267280197.5,267280197.49999994
360924226.0,360924225.99999976
171846382.5,171846382.50000012
394931284.0,394931283.99999976
66958449.5,66958449.50000033
411765771.0,411765770.9999997
390838915.5,390838915.49999976
338273165.0,338273164.9999998
443393996.5,443393996.49999964
424781278.0,424781277.9999997
351468103.5,351468103.4999998
105356967.5,105356967.50000024
113056370.0,113056370.00000024
126536405.0,126536405.00000021
250696543.0,250696543.0
258961342.5,258961342.5
166370264.0,166370264.00000018
111027146.5,111027146.50000027
99585605.5,99585605.5000003
318136590.0,318136589.9999999
341232941.0,341232940.9999998
149612319.0,149612319.00000018
175036247.0,175036247.00000015
89950003.0,89950003.00000033
313356387.0,313356386.9999999
217433929.5,217433929.5000001
202387631.0,202387631.0000001
366830577.5,366830577.49999976
177169233.0,177169233.00000018
54774252.5,54774252.50000036
355302642.0,355302641.9999998
154385618.5,154385618.50000018
47093688.5,47093688.50000036
275731608.0,275731607.99999994
361434228.5,361434228.49999976
307297732.5,307297732.4999999
463105992.5,463105992.49999964
246513064.0,246513064.0
433553965.5,433553965.49999964
105707149.0,105707149.0000003
30009508.5,30009508.500000387
59779611.0,59779611.00000033
389133421.5,389133421.49999976
195109515.5,195109515.5000001
90232680.5,90232680.5000003
192620944.0,192620944.00000012
107390344.5,107390344.50000027
144866484.0,144866484.00000024
206993625.5,206993625.5000001
343412774.0,343412773.9999998
395884215.5,395884215.49999976
351687854.5,351687854.49999976
199664328.0,199664328.00000012
268533557.5,268533557.5
98843593.5,98843593.50000027
343376741.5,343376741.4999998
147637208.0,147637208.00000018
199929646.0,199929646.0000001
368468745.0,368468744.99999976
372112695.5,372112695.49999976
90231930.5,90231930.5000003
313719433.0,313719432.9999999
243488733.5,243488733.5
330318165.0,330318164.9999998
156689830.5,156689830.50000015
314145845.0,314145844.9999999
172059154.5,172059154.50000015
431124320.0,431124319.99999964
284801097.5,284801097.49999994
194732361.5,194732361.5000001
316824399.0,316824398.9999999
193636565.0,193636565.0000001
364477114.0,364477113.99999976
454020964.5,454020964.49999964
415166591.5,415166591.4999997
177747087.5,177747087.50000012
411764361.0,411764360.9999997
294493569.0,294493568.9999999
88291161.0,88291161.0000003
241251665.0,241251665.0
356933121.0,356933120.9999999
101881172.0,101881172.00000027
60643441.0,60643441.00000036
415511752.5,415511752.4999997
332150643.0,332150642.9999999
183839542.5,183839542.50000012
296559637.5,296559637.4999999
275859272.5,275859272.49999994
92555140.5,92555140.5000003
255151975.5,255151975.49999997
393033501.5,393033501.49999976
86072886.0,86072886.00000033
